G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
3.0,9.0,8.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5714285714285714,0.6666666666666666,0.0,0.1111111111111111,0.0,0.6666666666666666,0.3333333333333333,2.0,218.41666666666666,0.5,0.5,2.3484286277836244,0.00389999999999998,2.0,1.0,S10,567,ANA,False,ANA,0.2700916130759107
15.0,44.0,43.0,15.0,4.0,10.0,4.0,1.0,0.0,21.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,5.0,1.0,0.3488372093023256,0.36363636363636365,0.4883720930232558,0.8520084566596194,0.1395348837209302,0.40540540540540543,0.0,0.0,0.13636363636363635,0.022727272727272728,0.36363636363636365,0.6363636363636364,0.5714285714285714,235.4090909090909,0.36363636363636365,0.4883720930232558,-1.0912737993003232,-0.0031000000000000055,8.0,14.0,S10,583,HOU,False,HOU,0.06319984374687002
11.0,28.0,25.0,9.0,5.0,4.0,2.0,0.0,3.0,20.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,0.36,0.42857142857142855,0.8,1.2285714285714286,0.44000000000000006,0.3333333333333333,0.0,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.5833333333333334,0.4166666666666667,1.4,250.56666666666666,0.42857142857142855,0.8,2.48897808761269,-0.10100000000000002,7.0,5.0,S10,596,BAL,False,BAL,0.3585605874647523
15.0,44.0,42.0,15.0,7.0,4.0,6.0,1.0,4.0,35.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2.0,7.0,0.0,0.35714285714285715,0.38636363636363635,0.8333333333333334,1.2196969696969697,0.4761904761904762,0.34375,0.0,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.5909090909090909,0.4090909090909091,1.4444444444444444,247.6818181818182,0.38636363636363635,0.8333333333333334,4.29425631554844,0.28770000000000007,13.0,9.0,S10,597,CIN,False,CIN,0.6017528552317464
16.0,52.0,47.0,15.0,5.0,12.0,2.0,0.0,1.0,20.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,8.0,10.0,0.0,0.3191489361702128,0.38461538461538464,0.425531914893617,0.8101472995090017,0.10638297872340424,0.358974358974359,0.0,0.019230769230769232,0.1346153846153846,0.09615384615384616,0.35714285714285715,0.6428571428571429,0.5555555555555556,235.51923076923077,0.38461538461538464,0.425531914893617,-0.023972418870211842,-0.14369999999999988,10.0,18.0,S10,606,MIN,False,MIN,0.20126220427659067
8.0,22.0,21.0,4.0,2.0,2.0,0.0,0.0,2.0,10.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,1.0,0.0,0.19047619047619047,0.22727272727272727,0.47619047619047616,0.7034632034632035,0.2857142857142857,0.125,0.0,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.6428571428571429,0.35714285714285715,1.8,297.54545454545456,0.22727272727272727,0.47619047619047616,-4.1575072428151545,0.4111,9.0,5.0,S10,620,COL,False,COL,-0.32958711244306427
6.0,16.0,16.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.1875,0.1875,0.375,0.5625,0.1875,0.16666666666666666,0.0,0.0625,0.1875,0.0,0.8,0.2,4.0,303.25,0.1875,0.375,-1.7546379338775266,-0.22999999999999998,8.0,2.0,S10,622,BOS,False,BOS,-0.11279934841433363
15.0,42.0,40.0,8.0,2.0,1.0,7.0,0.0,0.0,15.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,12.0,5.0,1.0,0.2,0.21428571428571427,0.375,0.5892857142857143,0.175,0.21052631578947367,0.0,0.0,0.07142857142857142,0.023809523809523808,0.40625,0.59375,0.6842105263157895,290.83720930232556,0.21428571428571427,0.375,-9.107307434751766,-0.4827,13.0,19.0,S10,638,KCR,False,KCR,-0.7462365754199516
3.0,5.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.5,1.0,207.4,0.6,0.6,0.7312069963067928,-0.015799999999999998,1.0,1.0,S10,647,PIT,False,PIT,0.09270333868487272
12.0,31.0,30.0,9.0,5.0,3.0,4.0,0.0,2.0,19.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.3,0.3225806451612903,0.6333333333333333,0.9559139784946236,0.3333333333333333,0.35,0.0,0.06451612903225806,0.25806451612903225,0.03225806451612903,0.46153846153846156,0.5384615384615384,0.8571428571428571,245.56666666666666,0.3225806451612903,0.6333333333333333,-1.5245120711944173,-0.2639,6.0,7.0,S10,649,BAL,False,BAL,-0.031038844983442358
8.0,19.0,18.0,5.0,3.0,3.0,0.0,0.0,2.0,11.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.2777777777777778,0.3157894736842105,0.6111111111111112,0.9269005847953217,0.33333333333333337,0.375,0.0,0.10526315789473684,0.42105263157894735,0.05263157894736842,0.0,1.0,0.0,243.1578947368421,0.3157894736842105,0.6111111111111112,-0.18383191929841514,-0.1352,0.0,5.0,S10,662,MIN,False,MIN,0.05603083647609358
13.0,43.0,36.0,6.0,4.0,5.0,0.0,0.0,1.0,9.0,4.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,2.0,0.0,0.16666666666666666,0.27906976744186046,0.25,0.5290697674418605,0.08333333333333334,0.16129032258064516,1.0,0.023255813953488372,0.11627906976744186,0.13953488372093023,0.39285714285714285,0.6071428571428571,0.6470588235294118,261.4651162790698,0.27906976744186046,0.25,-3.6516792825754787,-0.6660999999999999,11.0,17.0,S10,672,SDP,False,SDP,-0.1967572323914842
10.0,29.0,27.0,10.0,4.0,4.0,3.0,3.0,0.0,19.0,6.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,5.0,0.0,0.37037037037037035,0.3793103448275862,0.7037037037037037,1.08301404853129,0.33333333333333337,0.4166666666666667,1.0,0.0,0.13793103448275862,0.034482758620689655,0.13333333333333333,0.8666666666666667,0.15384615384615385,200.96774193548387,0.3793103448275862,0.7037037037037037,0.6704859785246573,0.5205000000000001,2.0,13.0,S10,675,SFG,False,SFG,0.18062790436678772
11.0,34.0,30.0,10.0,9.0,6.0,1.0,1.0,2.0,19.0,3.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,8.0,0.0,0.3333333333333333,0.4117647058823529,0.6333333333333333,1.0450980392156861,0.3,0.34782608695652173,1.0,0.058823529411764705,0.14705882352941177,0.11764705882352941,0.25,0.75,0.3333333333333333,226.89473684210526,0.4117647058823529,0.6333333333333333,6.1948669671755665,0.04660000000000005,4.0,12.0,S10,679,TOR,False,TOR,0.7526486422860721
5.0,15.0,15.0,5.0,3.0,4.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.8666666666666667,0.2,0.4444444444444444,0.0,0.06666666666666667,0.3333333333333333,0.0,0.8,0.2,4.0,261.0,0.3333333333333333,0.5333333333333333,0.45423638858291127,-0.12069999999999997,4.0,1.0,S10,683,NYM,False,NYM,0.10417155602087147
11.0,30.0,29.0,8.0,5.0,5.0,1.0,0.0,2.0,15.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,1.0,2.0,0.0,0.27586206896551724,0.3,0.5172413793103449,0.8172413793103448,0.24137931034482762,0.2608695652173913,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.8571428571428571,0.14285714285714285,6.0,263.03333333333336,0.3,0.5172413793103449,-3.2071332967804436,-0.03889999999999999,18.0,3.0,S10,686,CWS,False,CWS,-0.20321749535288366
9.0,20.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,0.13333333333333333,0.35,0.3333333333333333,0.6833333333333333,0.19999999999999998,0.1,0.0,0.05,0.2,0.25,0.5,0.5,1.0,253.0,0.35,0.3333333333333333,-2.388137122172459,0.09749999999999998,5.0,5.0,S10,703,MTL,False,MTL,-0.16048315600047214
13.0,34.0,26.0,5.0,6.0,1.0,0.0,0.0,4.0,17.0,8.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,0.19230769230769232,0.38235294117647056,0.6538461538461539,1.0361990950226243,0.46153846153846156,0.07692307692307693,0.0,0.11764705882352941,0.2647058823529412,0.23529411764705882,0.6923076923076923,0.3076923076923077,2.25,255.26470588235293,0.38235294117647056,0.6538461538461539,0.8963323462069104,-0.22299999999999998,9.0,4.0,S10,707,MIN,False,MIN,0.22279518018920647
14.0,39.0,35.0,7.0,6.0,3.0,0.0,1.0,3.0,18.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,5.0,3.0,0.0,0.2,0.28205128205128205,0.5142857142857142,0.7963369963369963,0.3142857142857142,0.17391304347826086,0.0,0.07692307692307693,0.23076923076923078,0.10256410256410256,0.6,0.4,1.5,264.4102564102564,0.28205128205128205,0.5142857142857142,-0.8738901634116703,-0.05730000000000002,12.0,8.0,S10,713,OAK,False,OAK,0.06535556828154185
12.0,31.0,29.0,9.0,5.0,5.0,0.0,1.0,3.0,20.0,8.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,6.0,2.0,0.0,0.3103448275862069,0.3548387096774194,0.6896551724137931,1.0444938820912126,0.37931034482758624,0.2857142857142857,0.6666666666666666,0.0967741935483871,0.16129032258064516,0.06451612903225806,0.5,0.5,1.0,242.73529411764707,0.3548387096774194,0.6896551724137931,-2.0162153883835803,0.16679999999999992,8.0,8.0,S10,723,BAL,False,BAL,-0.08020917670235865
6.0,17.0,15.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.2,0.29411764705882354,0.2,0.49411764705882355,0.0,0.25,1.0,0.0,0.17647058823529413,0.11764705882352941,0.3,0.7,0.42857142857142855,217.38888888888889,0.29411764705882354,0.2,-1.1983793421415547,-0.0526,3.0,7.0,S10,728,SDP,False,SDP,-0.053256961429897755
15.0,48.0,37.0,14.0,13.0,3.0,5.0,2.0,4.0,35.0,11.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,8.0,8.0,0.0,0.3783783783783784,0.4791666666666667,0.9459459459459459,1.4251126126126126,0.5675675675675675,0.3125,1.0,0.08333333333333333,0.0625,0.1875,0.25,0.75,0.3333333333333333,212.22448979591837,0.4791666666666667,0.9459459459459459,10.680848096116641,1.0999999999999999,6.0,18.0,S10,734,ARI,False,ARI,1.2560781445319211
5.0,13.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.5384615384615385,0.07692307692307693,0.2727272727272727,0.0,0.0,0.15384615384615385,0.0,0.375,0.625,0.6,247.0,0.23076923076923078,0.3076923076923077,-0.09585861624796377,-0.149,3.0,5.0,S10,765,NYM,False,NYM,0.04132899991610659
12.0,33.0,29.0,10.0,5.0,4.0,1.0,1.0,4.0,25.0,6.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,6.0,2.0,0.0,0.3448275862068966,0.42424242424242425,0.8620689655172413,1.2863113897596656,0.5172413793103448,0.2608695652173913,0.6666666666666666,0.12121212121212122,0.06060606060606061,0.12121212121212122,0.5294117647058824,0.47058823529411764,1.125,237.75,0.42424242424242425,0.8620689655172413,2.1280094973058263,0.9187999999999998,9.0,8.0,S10,772,SDP,False,SDP,0.3420463674882594
8.0,21.0,17.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.23529411764705882,0.38095238095238093,0.35294117647058826,0.7338935574229692,0.11764705882352944,0.4,0.0,0.0,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.6666666666666666,0.5,238.85714285714286,0.38095238095238093,0.35294117647058826,-0.4134266175290505,-0.07249999999999998,2.0,4.0,S10,776,OAK,False,OAK,0.04090442227470743
10.0,32.0,27.0,6.0,4.0,5.0,0.0,0.0,1.0,9.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,8.0,3.0,0.0,0.2222222222222222,0.3125,0.3333333333333333,0.6458333333333333,0.1111111111111111,0.23809523809523808,0.0,0.03125,0.1875,0.125,0.3333333333333333,0.6666666666666666,0.5,248.875,0.3125,0.3333333333333333,-1.7574277578272077,-0.04629999999999995,6.0,12.0,S10,778,ARI,False,ARI,-0.05041388583588271
12.0,32.0,30.0,13.0,4.0,8.0,3.0,0.0,2.0,22.0,7.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.43333333333333335,0.46875,0.7333333333333333,1.2020833333333334,0.29999999999999993,0.5238095238095238,1.0,0.0625,0.21875,0.0625,0.3,0.7,0.42857142857142855,193.54545454545453,0.46875,0.7333333333333333,1.3462977495434736,0.2765,3.0,7.0,S10,780,BOS,False,BOS,0.25995866490118547
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,351.0,0.0,0.0,-0.2258096383658723,-0.027200000000000002,0.0,1.0,S10,782,NYM,False,NYM,-0.01866443602574854
5.0,12.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.2,0.3333333333333333,0.2,0.5333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.8,0.2,4.0,286.9166666666667,0.3333333333333333,0.2,-0.35073194063256063,-0.1055,4.0,1.0,S10,783,2TM,False,ATL,0.01192513966680821
2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,1.0,0.0,266.25,0.25,0.0,-0.33031396809184543,-0.0036000000000000073,0.0,1.0,S10,783,BOS,True,BOS,-0.017365285565829787
3.0,8.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.375,0.2857142857142857,0.6607142857142857,0.0,0.4,0.0,0.0,0.25,0.125,1.0,0.0,0.0,297.25,0.375,0.2857142857142857,-0.0204179725407152,-0.10190000000000002,4.0,0.0,S10,783,ATL,True,ATL,0.029290425232637994
8.0,12.0,12.0,4.0,3.0,1.0,1.0,0.0,2.0,11.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.9166666666666666,1.25,0.5833333333333333,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.7142857142857143,0.2857142857142857,2.5,289.4,0.3333333333333333,0.9166666666666666,1.7222008576869525,0.06839999999999997,5.0,2.0,S10,786,MIL,False,MIL,0.2192184194987595
9.0,26.0,18.0,5.0,6.0,1.0,2.0,1.0,1.0,12.0,3.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.2777777777777778,0.5,0.6666666666666666,1.1666666666666665,0.38888888888888884,0.3076923076923077,0.0,0.038461538461538464,0.15384615384615385,0.3076923076923077,0.1111111111111111,0.8888888888888888,0.125,190.19230769230768,0.5,0.6666666666666666,5.332412272852601,0.43,1.0,8.0,S10,813,BOS,False,BOS,0.635070950367066
16.0,48.0,43.0,8.0,3.0,4.0,4.0,0.0,0.0,12.0,2.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,2.0,0.18604651162790697,0.2708333333333333,0.27906976744186046,0.5499031007751938,0.09302325581395349,0.4,0.0,0.0,0.4791666666666667,0.10416666666666667,0.5384615384615384,0.46153846153846156,1.1666666666666667,281.5208333333333,0.2708333333333333,0.27906976744186046,-3.915605471955014,-0.5149,7.0,6.0,S10,814,NYY,False,NYY,-0.20356721227524427
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,-0.2258096383658723,-0.0091,0.0,0.0,S10,1692,CIN,False,CIN,-0.01866443602574854
12.0,35.0,28.0,8.0,3.0,7.0,1.0,0.0,0.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,1.0,0.0,0.2857142857142857,0.42857142857142855,0.32142857142857145,0.75,0.035714285714285754,0.3333333333333333,0.0,0.0,0.11428571428571428,0.2,0.5,0.5,1.0,236.2,0.42857142857142855,0.32142857142857145,0.9733577651739662,-0.11560000000000002,9.0,9.0,S10,1700,MTL,False,MTL,0.23441424989675075
13.0,31.0,29.0,7.0,5.0,2.0,3.0,0.0,2.0,16.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,1.0,0.0,0.2413793103448276,0.25806451612903225,0.5517241379310345,0.8097886540600667,0.31034482758620685,0.2777777777777778,0.0,0.06451612903225806,0.3225806451612903,0.03225806451612903,0.3333333333333333,0.6666666666666666,0.5,249.03225806451613,0.25806451612903225,0.5517241379310345,0.006746742103673986,0.3445999999999999,5.0,10.0,S10,1709,TEX,False,TEX,0.12208703634636678
13.0,36.0,30.0,5.0,4.0,1.0,2.0,1.0,1.0,12.0,5.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,2.0,0.0,0.16666666666666666,0.2777777777777778,0.4,0.6777777777777778,0.23333333333333336,0.21052631578947367,0.0,0.027777777777777776,0.3055555555555556,0.1388888888888889,0.4117647058823529,0.5882352941176471,0.7,263.3333333333333,0.2777777777777778,0.4,-1.3219372530761206,-0.4723,7.0,10.0,S10,1717,CHC,False,CHC,0.00880127588258075
8.0,20.0,20.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,5.0,0.0,0.15,0.15,0.35,0.5,0.19999999999999998,0.11764705882352941,0.0,0.05,0.1,0.0,0.5333333333333333,0.4666666666666667,1.1428571428571428,318.35,0.15,0.35,-2.087056990589277,-0.12220000000000006,8.0,7.0,S10,1723,ATL,False,ATL,-0.1303751428421539
15.0,40.0,33.0,10.0,4.0,7.0,2.0,0.0,1.0,15.0,6.0,7.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.30303030303030304,0.425,0.45454545454545453,0.8795454545454545,0.1515151515151515,0.4090909090909091,0.6666666666666666,0.025,0.25,0.175,0.46153846153846156,0.5384615384615384,0.8571428571428571,233.58139534883722,0.425,0.45454545454545453,-0.1866805036143241,0.5166000000000002,6.0,7.0,S10,1724,TBR,False,TBR,0.13799306207211517
13.0,29.0,26.0,7.0,3.0,4.0,2.0,0.0,1.0,12.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,7.0,0.0,0.2692307692307692,0.3448275862068966,0.46153846153846156,0.8063660477453581,0.19230769230769235,0.2857142857142857,1.0,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.375,0.625,0.6,252.29032258064515,0.3448275862068966,0.46153846153846156,-1.3642307194890104,0.015400000000000025,6.0,10.0,S10,1725,CLE,False,CLE,-0.022843765434579045
9.0,23.0,21.0,6.0,3.0,3.0,2.0,0.0,1.0,11.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,7.0,1.0,0.0,0.2857142857142857,0.30434782608695654,0.5238095238095238,0.8281573498964804,0.23809523809523814,0.2631578947368421,0.3333333333333333,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.47058823529411764,0.5294117647058824,0.8888888888888888,261.6923076923077,0.30434782608695654,0.5238095238095238,-2.8034618473439563,-0.19870000000000002,8.0,9.0,S10,1729,CLE,False,CLE,-0.19026604508510578
11.0,37.0,34.0,9.0,3.0,7.0,2.0,0.0,0.0,11.0,4.0,2.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,6.0,9.0,2.0,0.0,0.2647058823529412,0.2972972972972973,0.3235294117647059,0.6208267090620032,0.05882352941176472,0.2903225806451613,0.6,0.0,0.10810810810810811,0.05405405405405406,0.4782608695652174,0.5217391304347826,0.9166666666666666,261.14285714285717,0.2972972972972973,0.3235294117647059,-1.427597554570173,0.3664,11.0,12.0,S10,1732,BAL,False,BAL,0.0021517735440142126
13.0,41.0,33.0,11.0,10.0,5.0,2.0,1.0,3.0,24.0,6.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,5.0,2.0,0.0,0.3333333333333333,0.43902439024390244,0.7272727272727273,1.1662971175166297,0.393939393939394,0.32,1.0,0.07317073170731707,0.14634146341463414,0.17073170731707318,0.5789473684210527,0.42105263157894735,1.375,240.16666666666666,0.43902439024390244,0.7272727272727273,5.639931009344052,0.1463,11.0,8.0,S10,1733,ATL,False,ATL,0.7245707411787914
14.0,39.0,36.0,10.0,9.0,3.0,2.0,3.0,2.0,24.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,8.0,0.0,0.2777777777777778,0.3333333333333333,0.6666666666666666,1.0,0.38888888888888884,0.2857142857142857,0.0,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.38095238095238093,0.6190476190476191,0.6153846153846154,244.4102564102564,0.3333333333333333,0.6666666666666666,3.2860761037889588,0.5550999999999999,8.0,13.0,S10,1734,HOU,False,HOU,0.48135219500160475
13.0,36.0,34.0,10.0,3.0,4.0,3.0,1.0,2.0,21.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,0.0,0.29411764705882354,0.3333333333333333,0.6176470588235294,0.9509803921568627,0.3235294117647059,0.32,0.0,0.05555555555555555,0.19444444444444445,0.05555555555555555,0.4117647058823529,0.5882352941176471,0.7,251.13888888888889,0.3333333333333333,0.6176470588235294,-3.773190676610242,-0.009299999999999937,7.0,10.0,S10,1737,PIT,False,PIT,-0.2363240664708314
10.0,27.0,25.0,8.0,4.0,3.0,2.0,2.0,1.0,17.0,4.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,0.0,0.0,0.32,0.37037037037037035,0.68,1.0503703703703704,0.36000000000000004,0.35,1.0,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.5714285714285714,0.42857142857142855,1.3333333333333333,244.06896551724137,0.37037037037037035,0.68,0.6237690057261059,0.6978,8.0,6.0,S10,1738,ANA,False,ANA,0.1681231514652552
11.0,34.0,30.0,9.0,6.0,5.0,2.0,0.0,2.0,17.0,5.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,3.0,0.0,0.3,0.38235294117647056,0.5666666666666667,0.9490196078431372,0.26666666666666666,0.3333333333333333,0.0,0.058823529411764705,0.20588235294117646,0.11764705882352941,0.4666666666666667,0.5333333333333333,0.875,235.94117647058823,0.38235294117647056,0.5666666666666667,0.17210978601888538,0.398,7.0,8.0,S10,1745,TOR,False,TOR,0.150372924170404
14.0,37.0,33.0,10.0,9.0,6.0,1.0,0.0,3.0,20.0,9.0,3.0,0.0,10.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,2.0,0.0,0.30303030303030304,0.35135135135135137,0.6060606060606061,0.9574119574119575,0.30303030303030304,0.3333333333333333,1.0,0.08108108108108109,0.2702702702702703,0.08108108108108109,0.4666666666666667,0.5333333333333333,0.875,226.14285714285714,0.35135135135135137,0.6060606060606061,1.3093581904625315,0.1111,7.0,8.0,S10,1763,TBR,False,TBR,0.27584734804728467
16.0,48.0,42.0,11.0,4.0,6.0,4.0,0.0,1.0,18.0,4.0,6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,3.0,8.0,7.0,0.0,0.2619047619047619,0.3541666666666667,0.42857142857142855,0.7827380952380952,0.16666666666666663,0.2857142857142857,0.6666666666666666,0.020833333333333332,0.125,0.125,0.4642857142857143,0.5357142857142857,0.8666666666666667,244.80392156862746,0.3541666666666667,0.42857142857142855,-1.5975631720375654,-0.3697,13.0,15.0,S10,1764,TBR,False,TBR,0.028237017716500556
8.0,26.0,25.0,7.0,7.0,1.0,2.0,2.0,2.0,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,0.28,0.3076923076923077,0.76,1.0676923076923077,0.48,0.21739130434782608,0.0,0.07692307692307693,0.0,0.038461538461538464,0.7894736842105263,0.21052631578947367,3.75,264.84615384615387,0.3076923076923077,0.76,3.5789648774523175,0.2479,15.0,4.0,S10,1772,TOR,False,TOR,0.45972621082703763
12.0,33.0,30.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,6.0,2.0,0.0,0.2,0.2727272727272727,0.2,0.4727272727272727,0.0,0.2222222222222222,0.0,0.0,0.09090909090909091,0.09090909090909091,0.6521739130434783,0.34782608695652173,1.875,302.09090909090907,0.2727272727272727,0.2,-5.502674482476621,0.4327,15.0,8.0,S10,1773,SFG,False,SFG,-0.4210220304899853
